tic_id,Tmag,Teff,e_Teff,logg,e_logg,rad,e_rad,mass,e_mass,rho,e_rho,lum,MH,d,e_d,ebv,contratio,numcont,priority,disposition,gaiabp,gaiarp,plx,e_plx,Vmag,Jmag,Hmag,Kmag
416987878,10.399,8342.0,285.19,3.9041,0.0763056,2.6541,0.0904445,2.06,0.32162,0.110183,0.0212784,30.7334251,,594.193,10.8995,0.273158,0.08214841,937,5.40322071e-05,,10.859,10.3269,1.65474,0.030627,10.782,9.937,9.831,9.82
384984325,10.3622,5763.31,148.792,4.49336,0.0896476,0.953223,0.0610553,1.032,0.131422,1.1915,0.310043,0.903175354,0.0895064,151.738,1.0855,0.04947,0.022303069,253,0.00172749907,,11.2134,10.3156,6.56189,0.0467855,11.05,9.656,9.316,9.251
75417968,11.599,6662.0,122.379,4.08553,0.0945617,1.78188,0.0853669,1.41,0.235905,0.249219,0.0623416,5.634709,,640.585,15.1075,0.0391893,0.07583984,517,0.0003134703,,12.1524,11.5431,1.53323,0.0365163,11.542,11.166,10.973,10.933
436875934,13.1361,5032.08,87.55,4.49678,,0.856613,,0.84,,1.33637,,0.423890561,0.288,361.155,4.2875,0.105392,,,,,14.3677,13.0914,2.74033,0.0326217,14.107,12.195,11.745,11.621
140691463,12.0166,5638.0,133.93,4.35019,0.0823582,1.10646,0.0579346,1.0,0.132466,0.738223,0.169424,1.11447418,,355.683,2.826,0.0686248,0.00186311291,124,0.00195524259,,12.9172,11.9626,2.78274,0.022173,12.725,11.371,10.99,10.892
53735810,11.248,7051.0,135.107,4.29219,0.0869853,1.47741,0.0742387,1.56,0.245319,0.48375,0.116262,4.86071062,0.05,500.258,13.1685,0.0548453,0.0280203242,176,0.0005642564,,11.8467,11.195,1.9717,0.052185,11.605,10.719,10.496,10.452
159510109,8.8523,5920.0,130.456,4.37469,0.0785937,1.1179,0.0543668,1.08,0.136772,0.773065,0.166969,1.38288689,,97.3391,0.2589,0.0,0.0012663661,59,0.008145028,,9.58822,8.81245,10.2445,0.0271214,9.329,8.288,8.018,7.935
468845640,10.3217,4706.0,120.532,4.35425,0.0939396,0.95503,0.066485,0.752,0.0919386,0.86331,0.242408,0.403029233,,102.931,1.5595,0.0156656,0.2630253,1013,0.000239366054,,11.5482,10.2774,9.69041,0.146017,11.631,9.414,8.861,8.794
270238522,7.5586,7521.0,180.212,3.56319,0.0822285,3.60758,0.123309,1.736,0.298772,0.0369746,0.00787571,37.51701,,242.006,1.9745,0.0334448,0.05586955,918,0.000120111086,,7.9143,7.52895,4.10362,0.0334563,7.82,7.227,7.117,7.11
274002141,14.5853,3192.0,157.0,4.91995,0.00387687,0.30525,0.00975809,0.282616,0.0205617,9.93641,0.228814,0.00871480349,,100.741,1.1189,0.00776984,0.262114316,352,0.000440364238,,17.6602,14.6789,9.89977,0.109382,17.35,12.911,12.3,12.063
98286422,13.1057,5306.0,124.0,4.51294,,0.875157,,0.91,,1.35764,,0.5469351,,404.202,2.6105,0.0959732,,,,,14.1574,13.0494,2.44518,0.0158583,13.868,12.244,11.827,11.699
372172128,11.3643,5728.0,129.238,4.4217,0.0769563,1.02917,0.0498618,1.02,0.129385,0.935714,0.195382,1.02725458,,259.947,2.0205,0.0359085,0.00242434815,124,0.00102696382,,12.196,11.3136,3.81833,0.0296753,12.297,10.743,10.452,10.346
157266693,13.1648,5697.0,122.0,4.39259,,1.05901,,1.01,,0.8504,,1.064335,,585.77,8.383,0.0736986,,,,,14.0504,13.1085,1.67852,0.0242435,13.944,12.458,12.088,12.046
113919944,12.55,6186.58,135.071,4.18741,0.090871,1.44967,0.0774874,1.18,0.175127,0.38732,0.0974533,2.77356458,-0.224,647.462,10.3255,0.162031,0.09013003,66,0.0,,13.4494,12.4887,1.51566,0.0244443,13.267,11.83,11.475,11.412
284450803,8.64028,7518.0,143.249,3.82067,0.0856159,2.68133,0.0999499,1.735,0.288743,0.0900017,0.0196534,20.6920319,,299.294,3.7665,0.0211058,0.00563867064,198,0.002689819,,8.90419,8.5344,3.31304,0.0417202,8.812,8.226,8.078,8.08
4616072,12.8893,6600.0,133.82,4.39297,0.0879562,1.23733,0.0545729,1.38,0.23449,0.72848,0.168482,2.61724639,,772.11,11.145,0.0690131,0.0882337,472,0.000290005439,,13.4954,12.8298,1.2665,0.0185511,13.325,12.364,12.155,12.137
151724385,10.1872,5708.0,127.906,4.40266,0.0764468,1.05042,0.0539698,1.017,0.128916,0.877468,0.192711,1.05525374,,156.53,1.584,0.0139722,0.006635313,286,0.00154013827,,10.9975,10.1373,6.36075,0.0641479,10.708,9.557,9.218,9.168
90448944,9.5719,6902.0,135.656,4.25098,0.0880485,1.51912,0.0630402,1.5,0.252304,0.427874,0.0971745,4.71821737,,208.055,1.1015,0.128939,0.115107328,621,0.000233846367,,10.145,9.48297,4.77768,0.0252538,10.017,8.97,8.707,8.591
21744120,11.733,4790.0,117.624,4.58765,0.0884501,0.740113,0.0496683,0.773,0.0905949,1.90671,0.496468,0.259796083,0.14,161.4,0.6075,0.00781759,0.003444063,96,0.00143179239,,12.9392,11.681,6.16693,0.0231329,12.597,10.822,10.34,10.234
242460075,12.9841,5955.0,134.126,4.23857,0.0802564,1.3136,0.0708542,1.09,0.13647,0.480879,0.108103,1.95500851,,717.079,17.113,0.0810061,0.171783045,574,0.000206074517,,13.7972,12.9259,1.36666,0.0330068,13.637,12.316,12.017,11.931
149126400,15.764,3725.0,157.0,4.92832,0.00110036,0.297644,0.0114841,0.273932,0.0217968,10.3885,0.374428,0.0153671764,,212.947,2.3335,0.0280765,0.238093168,768,0.00075580593,,17.8383,15.7846,4.66787,0.0510654,17.67,14.525,14.011,13.755
237808867,9.792,5274.0,122.0,,,9.78485,,,,,,,,994.732,317.089,0.0705438,,,,,10.8284,9.74154,1.03329,0.241988,10.64,8.948,8.498,8.409
237929468,11.8153,5537.0,127.313,4.28467,0.0803161,1.17513,0.0628417,0.97,0.125745,0.59774,0.131084,1.16940725,,345.659,3.619,0.0296232,0.0127233686,57,0.00139991706,,12.7009,11.7635,2.86443,0.0300621,12.448,11.146,10.784,10.769
355867695,10.8116,4225.0,135.544,4.5756,0.1122,0.693431,0.0690804,0.66,0.0825376,1.9794,0.688061,0.138041124,,73.5977,0.1604,0.0,0.04246701,38,0.002727847,,12.3264,10.7579,13.5585,0.0293903,11.922,9.698,9.105,8.95
20182780,13.4609,3422.0,157.0,4.76858,0.00678428,0.464571,0.0138427,0.461976,0.0203091,4.60748,0.209452,0.0266636088,,108.883,0.4305,0.0127036,0.00336473086,37,0.0008906987,,16.0374,13.5191,9.15538,0.0360399,15.694,11.934,11.319,11.052
126357909,13.5184,5699.0,122.0,4.54715,,0.888571,,1.015,,1.44674,,0.7503671,,591.382,7.0885,0.0508985,,,,,14.3745,13.463,1.66234,0.0201122,14.166,12.849,12.488,12.46
466390120,12.0671,5887.35,140.065,4.16889,0.0876321,1.41021,0.089118,1.07,0.136216,0.381537,0.0941019,2.15247774,0.289,523.337,16.812,0.0324042,0.07382967,113,0.000289873977,,12.8845,12.0142,1.88406,0.0608581,12.685,11.421,11.172,11.074
27064468,9.56225,6223.0,130.594,4.32747,0.081364,1.24471,0.0578895,1.201,0.164762,0.622781,0.137813,2.0933044,,160.414,1.598,0.0188087,0.0573782176,24,0.00171555369,,10.2395,9.52982,6.20581,0.0616282,10.141,9.043,8.845,8.777
165464482,11.323,6233.0,134.612,4.20809,0.0857778,1.43344,0.0677136,1.21,0.180111,0.410814,0.0948697,2.79410672,,417.365,3.983,0.0170321,0.000404401741,32,0.000699165452,,11.9723,11.268,2.36719,0.0226948,11.992,10.78,10.51,10.479
35009898,12.2255,3424.0,157.0,4.80125,0.0050666,0.427953,0.0127854,0.422643,0.0203147,5.39244,0.224166,0.0226788949,,57.7553,0.18245,0.0,0.0216518883,45,0.00143131253,,14.7983,12.2841,17.2857,0.0542808,14.54,10.744,10.139,9.918
118798035,11.2937,5586.0,128.887,4.36766,0.078412,1.079,0.0553267,0.99,0.125889,0.788089,0.169495,1.02126455,,249.006,2.5635,0.0492267,0.0866650045,777,0.0007947573,,12.1896,11.2431,3.98775,0.0410285,11.989,10.593,10.275,10.211
29374525,11.8338,4689.0,123.223,4.61436,0.0938587,0.706003,0.0502035,0.748,0.0940551,2.1256,0.591217,0.217084467,,151.894,0.9895,0.0125253,0.07139792,339,0.0,,13.0592,11.783,6.55506,0.0425668,12.659,10.898,10.373,10.269
376939759,13.0121,5633.39,29.43,4.26535,,1.22,,1.0,,0.550706,,1.35049915,0.224,635.722,13.43,0.0451469,,,,,13.9011,12.9577,1.54414,0.0329812,13.744,12.347,11.998,11.949
63211674,13.1981,6011.95,158.693,3.75585,,2.31084,,1.11,,0.0899528,,6.28484964,-0.120381,1418.77,35.37,0.0636681,,,,,13.9113,13.1386,0.676165,0.0174336,13.704,12.593,12.345,12.291
421308357,10.364,6595.0,126.984,3.73762,0.0854119,2.63127,0.116503,1.38,0.229392,0.0757502,0.0176847,11.8000526,,531.96,7.076,0.0300055,0.0188036151,184,0.00141193729,,10.9356,10.3196,1.85126,0.0248138,10.796,9.912,9.695,9.669
46096489,10.6481,5717.37,108.865,4.38737,0.0747319,1.07065,0.0530276,1.02,0.124764,0.831111,0.175885,1.10350418,0.127692,194.134,1.9255,0.0393849,0.00328044267,74,0.001026596,,11.5094,10.5968,5.12299,0.0506985,11.288,9.984,9.659,9.589
268371979,10.5153,6307.0,122.0,,,60.5165,,,,,,,,6862.39,1465.47,0.639249,,,,,11.9853,10.4878,0.082447,0.0359359,11.622,9.311,8.698,8.538
308425348,12.2876,6271.0,133.829,4.4522,0.0818975,1.08671,0.0518367,1.22,0.176592,0.950645,0.214715,1.64539218,,477.322,7.041,0.0623957,1.47403562,4253,4.82765827e-05,,12.9833,12.2307,2.06677,0.0306642,12.73,11.691,11.496,11.406
75262942,14.1959,4051.0,122.0,4.54826,,0.701369,,0.634,,1.8376,,0.119353876,,305.3,2.9735,0.0363446,,,,,15.8798,14.1343,3.24702,0.0316572,15.564,12.971,12.331,12.198
468987719,12.7656,5680.35,102.731,4.35472,0.0696952,1.1062,0.0489146,1.01,0.119386,0.74614,0.140783,1.14778972,0.171049,528.825,7.483,0.0230132,0.0458483621,58,0.000281683373,,13.5721,12.7112,1.86227,0.0265538,13.279,12.146,11.809,11.764
275248683,11.4407,3427.0,157.0,4.83806,0.00253599,0.387661,0.0115314,0.377486,0.0202404,6.47955,0.230657,0.0186747741,,34.7229,0.0951,0.0,0.0437453464,34,0.00272221537,,14.0082,11.4993,28.7709,0.0783012,13.756,9.952,9.332,9.097
121660904,12.4532,5974.0,149.111,3.84282,0.0854445,2.08122,0.126088,1.1,0.139516,0.122021,0.0298117,4.9704237,0.17,922.562,20.172,0.0411418,0.223379686,414,0.000218139554,,13.1771,12.3938,1.05545,0.0235131,13.008,11.833,11.601,11.535
43064903,12.5405,3145.0,157.0,5.04431,0.0229453,0.211257,0.00620513,0.180245,0.0200314,19.1174,0.446195,0.00393368443,,24.5209,0.03105,0.0,0.325131834,1656,0.00594413467,,15.7233,12.6431,40.7526,0.0512079,15.48,10.795,10.216,9.941
8677530,12.3722,5484.75,,,,,,,,,,,0.35684,397.985,7.386,0.0192284,1.25528038,31,0.000302677159,SPLIT,13.2026,12.225,2.48442,0.0462699,12.937,11.457,11.09,11.003
52005579,10.1769,3376.0,157.0,4.9613,0.0101873,0.269427,0.0080644,0.242168,0.0201353,12.3821,0.0801087,0.008495456,,12.21,0.01305,0.0,0.000903392851,36,0.0118749617,,12.8492,10.2438,81.8711,0.0866381,12.6,8.619,8.068,7.807
395773226,11.7899,5115.0,159.832,3.91465,0.0900028,1.69418,0.110452,0.86,0.102923,0.176856,0.0452778,1.77009141,,329.268,3.4895,0.293655,0.168712869,175,0.000394214963,,13.1927,11.7497,3.00857,0.0319383,12.933,10.722,10.302,10.186
289539327,9.92402,6091.0,122.29,3.89121,0.0786527,2.00656,0.0889372,1.143,0.152388,0.141478,0.0300585,4.99291134,,294.85,2.4105,0.0193305,0.00959089,48,0.00308454433,,10.6259,9.8763,3.36286,0.0275175,10.605,9.366,9.116,9.038
262531275,13.0261,5608.0,122.0,3.944,,1.75731,,0.99,,0.182427,,2.75185013,,939.136,17.157,0.0124704,,,,,13.8634,12.9726,1.03572,0.01931,13.594,12.37,12.048,11.981
354594208,9.76119,6033.55,105.16,4.31097,0.0734112,1.22451,0.0523567,1.119,0.143321,0.609452,0.118744,1.79024827,-0.196,163.083,1.187,0.0228087,0.00578390434,71,0.00182480458,,10.4676,9.71407,6.10335,0.0442913,10.297,9.235,8.91,8.873
286916251,9.69924,5707.0,115.695,4.21803,0.0721788,1.29921,0.0613468,1.017,0.119612,0.463751,0.0921043,1.61318254,,155.791,0.6215,0.00584448,0.006626112,35,0.002267625,,10.5006,9.6508,6.39001,0.025419,10.32,9.094,8.765,8.692
333821572,10.4337,8192.0,132.728,4.20846,0.0769442,1.84443,0.0694899,2.005,0.305762,0.31954,0.0642176,13.8032389,,522.177,10.23,0.0210161,0.139205888,771,6.78079159e-05,,10.6267,10.3976,1.88711,0.0372185,10.497,10.201,10.16,10.148
144700903,12.6785,3815.0,157.0,4.63139,0.011454,0.623609,0.0186859,0.606938,0.0203687,2.50269,0.141204,0.0742160156,,135.047,0.548,0.0575694,0.06070551,278,0.00069472,,14.6432,12.6928,7.37607,0.0298233,14.413,11.466,10.749,10.587
258510872,11.9742,6232.0,123.245,4.02733,0.0818506,1.75776,0.0798745,1.2,0.168177,0.220953,0.0494143,4.19879627,,560.901,6.507,0.236243,0.026420854,162,0.000724648242,,12.9051,11.9135,1.75414,0.0205248,12.693,11.282,10.967,10.932
289164482,10.3543,3943.0,157.0,4.62547,0.0112025,0.63072,0.0185106,0.612463,0.0201543,2.44101,0.134795,0.0866313353,,48.876,0.05795,0.0,0.155419931,201,0.00513380673,,12.1816,10.36,20.431,0.0240629,11.995,9.191,8.574,8.342
350814622,11.7266,5772.0,103.434,4.04527,0.070765,1.59521,0.068191,1.03,0.127999,0.253736,0.0491207,2.54470134,0.12,487.916,5.8295,0.0184069,0.100947388,199,0.0006397917,,12.4973,11.6759,2.02093,0.0242994,12.285,11.122,10.836,10.805
322307342,11.7806,5704.8,124.789,3.8427,0.0769219,2.00441,0.105699,1.02,0.124059,0.126661,0.0275615,3.83379316,-0.25,603.955,10.2025,0.0118194,0.0113690663,29,0.000315690151,,12.4545,11.7288,1.62712,0.0277561,12.312,11.25,10.985,10.949
367287018,11.3896,6139.0,130.041,3.7133,0.086321,2.48092,0.117708,1.16,0.169674,0.0759659,0.0176874,7.8761034,,653.395,9.3585,0.129191,0.18225877,260,0.000352347415,,12.215,11.3358,1.50184,0.0217521,11.993,10.754,10.483,10.424
316606244,10.9511,3245.0,122.0,,,,,,,,,,,4982.73,1564.38,0.907324,,,,,15.3851,11.2789,0.149672,0.0639316,15.454,8.545,7.356,6.927
178709444,13.6615,3296.0,157.0,4.8023,0.0053483,0.426785,0.0130268,0.421357,0.020525,5.42029,0.232366,0.0193669759,,98.4458,0.4309,0.0,0.0501818731,514,0.0008205049,,16.5039,13.7388,10.1292,0.0441301,16.0,11.999,11.348,11.084
229510866,10.079,6122.0,124.721,3.93293,0.0800472,1.92663,0.0862311,1.16,0.164212,0.162204,0.0350383,4.697483,,302.819,3.502,0.0324807,0.0100719305,216,0.00301514985,,10.7919,10.0343,3.274,0.0379024,10.582,9.547,9.327,9.22
360156606,13.802,3055.0,157.0,4.78929,0.00584927,0.44128,0.013263,0.437175,0.0203843,5.0876,0.221609,0.0152815729,,100.641,0.5695,0.0680657,0.122833915,861,0.000822150963,,17.1985,13.9194,9.9079,0.0557776,16.999,11.89,11.312,11.034
219151731,10.1217,6365.0,135.625,4.18499,0.0839208,1.50814,0.0660578,1.27,0.190769,0.370237,0.0825776,3.36334062,,259.299,1.4305,0.0249349,0.0137122218,78,0.00211413228,,10.7535,10.0776,3.82773,0.0211185,10.527,9.617,9.398,9.354
141205978,11.7201,5343.0,125.254,4.46212,0.0812118,0.932969,0.0513467,0.92,0.11391,1.13288,0.258986,0.639102042,,249.02,1.6675,0.0152038,0.00108023628,33,0.0008994418,,12.6567,11.6688,3.98698,0.0266906,12.351,11.03,10.639,10.548
242536549,9.5187,6650.0,129.652,4.04772,0.0901771,1.85455,0.0809046,1.4,0.231268,0.21949,0.0515023,6.059778,,253.478,3.3285,0.0458237,0.0199563336,429,0.00110927317,,10.0952,9.47386,3.91732,0.0514053,9.975,9.041,8.809,8.786
446549906,11.3819,5565.0,124.891,4.4546,0.0800524,0.971289,0.0489648,0.98,0.123017,1.0695,0.240167,0.815177262,,236.705,1.919,0.0273136,4.365528,284,0.000619530561,,12.2549,11.3301,4.19617,0.0339882,12.0363,10.737,10.435,10.328
272086159,13.4004,3262.0,157.0,4.90195,0.00302534,0.322208,0.00967959,0.302101,0.0202307,9.03115,0.208311,0.0105901761,,65.9528,0.20035,0.0,0.017114846,171,0.00515102549,,16.3176,13.4832,15.1336,0.0457224,16.39,11.765,11.265,10.999
266980320,9.179,5527.0,126.413,4.38107,0.0800925,1.05168,0.0549497,0.97,0.120939,0.833917,0.186147,0.9298624,,94.1719,0.2512,0.0,0.00084635854,56,0.00373383658,,10.0349,9.13306,10.59,0.0281131,9.809,8.557,8.254,8.158
332534326,12.7979,5737.0,123.974,4.27887,0.0775791,1.21311,0.0624372,1.02,0.129444,0.571352,0.122681,1.43625617,,597.873,7.786,0.030307,1.20899685e-05,32,0.0002831738,,13.6153,12.7432,1.6437,0.0216183,13.468,12.172,11.84,11.807
139733308,11.9012,5258.0,123.009,4.50779,0.0845918,0.87551,0.049196,0.9,0.11273,1.34109,0.320036,0.5278363,,246.384,1.7305,0.0147006,0.0243300423,45,0.000825346448,,12.8691,11.8491,4.02998,0.0282919,12.598,11.199,10.772,10.703
8260536,9.58055,6017.1,99.46,4.43956,0.0718747,1.05318,0.0408542,1.113,0.142779,0.952772,0.186249,1.309929,0.13,130.855,0.682,0.00900654,0.0008865329,15,0.00251496653,,10.3,9.53664,7.61335,0.0395139,10.059,9.026,8.772,8.713
117979694,10.5094,5059.0,122.898,4.61457,0.0890881,0.750197,0.0456131,0.845,0.107965,2.00139,0.501593,0.332126766,,103.69,0.3405,0.007638,0.007856988,54,0.00259974157,,11.5579,10.4658,9.61528,0.0314203,11.35,9.705,9.328,9.215
52368076,10.1985,5280.0,130.224,4.53596,0.083038,0.852266,0.0497186,0.91,0.110203,1.46999,0.344956,0.508605659,,111.059,0.442,0.0085236,0.0008560611,67,0.00384133076,,11.1534,10.15,8.97546,0.0355916,11.023,9.466,9.112,8.995
67646988,12.4368,3138.0,157.0,4.91873,0.00487072,0.306378,0.0091985,0.283907,0.0202027,9.87196,0.185553,0.008200146,,33.928,0.15965,0.0,0.0069590006,32,0.002372166,,15.6355,12.5406,29.4464,0.137637,15.436,10.577,9.96,9.69
241102583,12.4323,5362.75,134.036,4.65382,0.0911942,0.75145,0.0493869,0.928,0.116726,2.187,0.566982,0.420769781,0.373,271.346,2.0485,0.0864317,0.6316749,56,0.0005287907,,13.6138,12.3781,3.65666,0.0276119,13.309,11.539,11.078,10.945
470381900,13.9664,3181.0,157.0,4.94798,0.00806131,0.280475,0.00857285,0.254505,0.0202442,11.5349,0.138329,0.00725667551,,64.9172,0.35625,0.0,0.11020676,363,0.000933492265,,17.0653,14.0621,15.3761,0.0839025,16.82,12.233,11.604,11.331
417705690,10.0233,5420.0,119.484,4.38133,0.0771435,1.03718,0.0524774,0.944,0.119611,0.846067,0.186854,0.836379647,,130.543,0.5625,0.0128826,0.06055664,217,0.003180286,,10.9349,9.97813,7.63156,0.0327813,10.67,9.367,8.997,8.953
71854745,10.2146,9225.0,159.267,3.95708,0.0752508,2.66134,0.144995,2.34,0.320893,0.12414,0.0261123,46.2127762,,749.127,37.15,0.0544588,0.103881881,422,4.63301658e-05,,10.3036,10.1768,1.30932,0.0644824,10.357,10.05,10.078,10.043
269424395,10.9518,6535.0,459.297,3.89757,0.123758,2.1632,0.103053,1.348,0.303488,0.133169,0.0430177,7.68897772,,511.22,6.974,0.135931,0.117812395,833,4.811666e-05,,11.6643,10.8926,1.92765,0.0264792,11.505,10.336,10.082,10.013
161156159,10.1854,5621.0,128.844,3.77163,0.0815445,2.15386,0.118613,1.0,0.123097,0.10008,0.0231053,4.17238569,,299.378,7.0665,0.0574859,0.156469136,486,0.0006394569,,11.0802,10.1346,3.31437,0.0781848,10.753,9.498,9.135,9.041
458686847,12.7482,3689.0,157.0,4.72452,0.00883165,0.514745,0.0154963,0.512437,0.0204314,3.7572,0.189736,0.0442092977,,101.632,0.373,0.00663385,0.0454040058,50,0.0008762791,,14.874,12.7741,9.81066,0.0358559,14.639,11.447,10.801,10.589
201642601,13.1686,4435.0,122.0,4.50731,,0.76701,,0.69,,1.52914,,0.205055341,,263.609,1.659,0.0330796,,,,,14.5801,13.1126,3.76477,0.0236968,14.226,12.16,11.591,11.427
395393265,10.7053,6688.0,148.615,4.11186,0.0923662,1.73235,0.0773467,1.416,0.240633,0.27237,0.0636291,5.409396,,303.006,3.0795,0.371072,0.2549864,148,0.000812023471,,11.6827,10.6459,3.27181,0.033291,11.436,9.973,9.669,9.597
91576611,8.7823,7101.94,165.949,3.90516,0.0981774,2.31936,0.145859,1.577,0.264337,0.126394,0.0337257,12.3293028,,247.414,2.905,0.0547077,0.243377745,1808,0.0009879745,,9.26435,8.74634,4.01383,0.047093,9.114,8.4,8.316,8.233
73244652,11.8431,6427.0,128.004,3.96843,0.0901145,1.9579,0.10298,1.3,0.206964,0.173209,0.0428028,5.89264631,,720.484,22.2375,0.0742111,0.00495163351,52,0.0002561988,,12.5061,11.784,1.35928,0.042511,12.152,11.3,11.063,11.035
19155785,10.2207,5691.0,162.215,4.44631,0.0818937,0.996974,0.0496106,1.013,0.134258,1.02225,0.234337,0.939326644,,148.574,1.229,0.024716,0.114774279,271,0.0,,11.0549,10.1753,6.70247,0.0552531,10.821,9.601,9.289,9.214
1400212743,10.5163,,,,,,,,,,,,,250.755,1.8115,0.0269986,,,,DUPLICATE,10.8982,10.1652,3.9593,0.0285862,11.0184,,,
253917293,11.2901,6042.0,129.386,4.27931,0.0807312,1.27054,0.06,1.12,0.145936,0.546071,0.119655,1.93819332,,341.854,4.498,0.0305108,0.04877348,45,0.00056569447,,12.0141,11.2351,2.89695,0.0381916,11.738,10.701,10.362,10.312
33595516,11.5485,5311.0,132.288,4.46874,0.084501,0.922861,0.0538191,0.914,0.108529,1.16289,0.28354,0.610481,,225.734,1.558,0.0120204,0.000809610065,21,0.000910652569,,12.4957,11.4999,4.40128,0.0303511,11.981,10.832,10.481,10.418
270604417,10.8165,6263.07,107.552,3.98216,0.107706,1.86619,0.170126,1.219,0.173548,0.187559,0.0593468,4.82785654,-0.446295,426.798,33.976,0.0262037,0.00296151824,66,0.000417710253,,11.4385,10.7621,2.32771,0.181103,11.178,10.28,10.052,10.01
287190564,10.6229,8807.0,168.233,4.12457,0.0700834,2.13276,0.070402,2.21,0.310945,0.227806,0.0418069,24.654253,,686.879,13.8835,0.0610031,0.047573,222,0.0009800589,,10.7687,10.5833,1.42753,0.0291951,10.669,10.468,10.374,10.382
150098860,9.6878,5272.71,114.888,4.50182,0.0812464,0.881545,0.0459347,0.9,0.113456,1.31374,0.305461,0.541152239,-0.100718,90.7402,0.1712,0.0,0.0173394009,112,0.0119679784,,10.6078,9.64085,10.9915,0.0206395,10.466,9.03,8.631,8.542
220518305,10.294,6241.6,138.407,4.30897,0.088144,1.27627,0.0643718,1.21,0.177327,0.582041,0.1395,2.22723579,0.19,234.138,1.3405,0.0200941,0.041001007,58,0.00222704047,,11.0062,10.249,4.24219,0.0242706,10.721,9.788,9.559,9.45
431585347,10.06,9238.0,145.094,4.07588,0.0720364,2.32115,0.0800603,2.34,0.335234,0.187113,0.0352296,35.3520241,,605.832,14.031,0.0605789,0.07486083,367,0.000676793163,,10.1536,10.0202,1.62264,0.0379207,10.091,9.898,9.834,9.808
11439959,13.3735,5871.0,122.0,4.13349,,1.46198,,1.06,,0.339217,,2.28785634,,944.603,31.2475,0.066774,,,,,14.1848,13.3064,1.03135,0.0347051,14.06,12.647,12.315,12.243
314724818,10.0199,10614.0,324.489,3.76254,0.0685392,3.60934,0.129166,2.75,0.380213,0.0584854,0.0104966,148.9593,,882.905,30.175,0.240735,0.317973047,4243,3.416686e-05,,10.1929,9.94416,1.10535,0.0383643,10.178,9.748,9.689,9.652
239372503,8.71629,11798.0,,4.18217,,2.37721,,3.135,,0.233364,,98.64256,,413.683,7.065,0.0683465,0.0417225473,891,0.000154011257,,8.65793,8.68159,2.38936,0.0409583,8.68,8.672,8.73,8.697
149603524,9.7109,6391.0,115.876,4.37665,0.0797224,1.21427,0.0542211,1.28,0.190812,0.714926,0.150172,2.21616721,0.24,175.631,0.588,0.0202575,0.0163922813,971,0.00709071476,,10.355,9.67009,5.66486,0.0189104,10.213,9.272,9.008,8.944
284441182,11.4752,3624.0,157.0,4.74607,0.00772316,0.49012,0.0145314,0.488207,0.0202643,4.14664,0.196883,0.0373295136,,51.9503,0.0745,0.0,0.178367391,898,0.00282235141,,13.6965,11.5088,19.2202,0.0273979,13.459,10.154,9.514,9.283
27039476,9.3928,5509.0,121.689,4.50015,0.0799239,0.916944,0.0469925,0.97,0.123457,1.25818,0.282391,0.697704,,90.0562,0.49265,0.0,0.00384373125,189,0.0,,10.255,9.3469,11.0758,0.0602907,10.014,8.765,8.407,8.353
405794804,9.79455,8009.0,436.884,4.28961,0.0843395,1.6499,0.0513568,1.934,0.333972,0.430608,0.0916965,10.09076,,315.386,2.524,0.0977418,0.0486659557,434,0.000192028558,,10.1164,9.75071,3.14207,0.0251823,10.018,9.511,9.391,9.365
170102285,11.7583,5046.0,128.432,4.46623,0.0907978,0.88727,0.0584598,0.84,0.100206,1.20257,0.321473,0.459828347,0.05,207.49,1.0265,0.042391,0.0252267,132,0.001283047,,12.8012,11.7095,4.79072,0.023668,12.539,10.96,10.514,10.45
